Sample.Name,Fasta.Length,Software,Molecule,Threads,Time (mm:ss),Memory.Max (kbytes)
sim_3200.1,25592000,GraftM,nuc,4,0:01.42,115736
sim_3200.1,6608589,GraftM,aa,4,0:01.09,115624
sim_3200.1,25592000,GraftM,nuc,4,0:01.40,115500
sim_3200.1,6608589,GraftM,aa,4,0:00.96,115468
sim_3200.1,25592000,GraftM,nuc,4,0:01.19,115596
sim_3200.1,6608589,GraftM,aa,4,0:00.85,115656
sim_3200.1,25592000,GraftM,nuc,4,0:01.65,115828
sim_3200.1,6608589,GraftM,aa,4,0:01.25,115844
sim_3200.1,25592000,GraftM,nuc,4,0:01.91,115988
sim_3200.1,6608589,GraftM,aa,4,0:01.50,115788
sim_3200.1,25592000,GraftM,nuc,4,0:01.43,116084
sim_3200.1,6608589,GraftM,aa,4,0:01.02,115752
sim_3200.1,25592000,GraftM,nuc,4,0:01.67,115860
sim_3200.1,6608589,GraftM,aa,4,0:01.29,115744
sim_3200.1,25592000,GraftM,nuc,4,0:02.14,115688
sim_3200.1,6608589,GraftM,aa,4,0:01.60,115476
sim_3200.1,25592000,GraftM,nuc,4,0:04.65,376460
sim_3200.1,6608589,GraftM,aa,4,0:04.21,376460
sim_3200.1,25592000,GraftM,nuc,4,0:06.71,754392
sim_3200.1,6608589,GraftM,aa,4,0:06.06,754392
sim_3200.2,25592000,TreeSAPP,nuc,16,1:37.93,1434724
sim_3200.2,6608278,TreeSAPP,aa,16,1:26.44,1434468
sim_3200.2,25592000,GraftM,nuc,16,0:01.44,115552
sim_3200.2,6608278,GraftM,aa,16,0:01.09,115796
sim_3200.2,25592000,GraftM,nuc,16,0:02.72,144736
sim_3200.2,6608278,GraftM,aa,16,0:02.32,144736
sim_3200.2,25592000,GraftM,nuc,16,0:01.49,115672
sim_3200.2,6608278,GraftM,aa,16,0:01.10,115672
sim_3200.2,25592000,GraftM,nuc,16,0:02.72,169088
sim_3200.2,6608278,GraftM,aa,16,0:02.36,169116
sim_3200.2,25592000,GraftM,nuc,16,0:01.70,115712
sim_3200.2,6608278,GraftM,aa,16,0:01.34,115752
sim_3200.2,25592000,GraftM,nuc,16,0:02.64,179972
sim_3200.2,6608278,GraftM,aa,16,0:02.29,180000
sim_3200.2,25592000,GraftM,nuc,16,0:01.91,115724
sim_3200.2,6608278,GraftM,aa,16,0:01.47,115696
sim_3200.2,25592000,GraftM,nuc,16,0:01.87,115912
sim_3200.2,6608278,GraftM,aa,16,0:01.46,115632
sim_3200.2,25592000,GraftM,nuc,16,0:01.35,115452
sim_3200.2,6608278,GraftM,aa,16,0:00.97,115640
sim_3200.2,25592000,GraftM,nuc,16,0:01.43,115760
sim_3200.2,6608278,GraftM,aa,16,0:01.02,115472
sim_3200.2,25592000,GraftM,nuc,16,0:01.30,115464
sim_3200.2,6608278,GraftM,aa,16,0:00.91,115504
sim_3200.2,25592000,GraftM,nuc,16,0:01.29,115228
sim_3200.2,6608278,GraftM,aa,16,0:00.85,115440
sim_3200.2,25592000,GraftM,nuc,16,0:01.56,115772
sim_3200.2,6608278,GraftM,aa,16,0:01.17,115788
sim_3200.2,25592000,GraftM,nuc,16,0:01.75,115532
sim_3200.2,6608278,GraftM,aa,16,0:01.37,115816
sim_3200.2,25592000,GraftM,nuc,16,0:01.42,115728
sim_3200.2,6608278,GraftM,aa,16,0:01.04,115652
sim_3200.2,25592000,GraftM,nuc,16,0:01.71,115840
sim_3200.2,6608278,GraftM,aa,16,0:01.31,115816
sim_3200.2,25592000,GraftM,nuc,16,0:01.68,115628
sim_3200.2,6608278,GraftM,aa,16,0:01.25,115552
sim_3200.2,25592000,GraftM,nuc,16,0:04.25,379296
sim_3200.2,6608278,GraftM,aa,16,0:03.96,378260
sim_3200.2,25592000,GraftM,nuc,16,0:06.19,754388
sim_3200.2,6608278,GraftM,aa,16,0:05.92,754388
sim_3200.2,25592000,TreeSAPP,nuc,8,1:43.33,1430228
sim_3200.2,6608278,TreeSAPP,aa,8,1:27.00,1430220
sim_3200.2,25592000,GraftM,nuc,8,0:01.42,115516
sim_3200.2,6608278,GraftM,aa,8,0:01.11,115588
sim_3200.2,25592000,GraftM,nuc,8,0:02.77,144764
sim_3200.2,6608278,GraftM,aa,8,0:02.26,144776
sim_3200.2,25592000,GraftM,nuc,8,0:01.49,115764
sim_3200.2,6608278,GraftM,aa,8,0:01.12,115616
sim_3200.2,25592000,GraftM,nuc,8,0:02.68,169028
sim_3200.2,6608278,GraftM,aa,8,0:02.32,169100
sim_3200.2,25592000,GraftM,nuc,8,0:01.78,115628
sim_3200.2,6608278,GraftM,aa,8,0:01.42,115676
sim_3200.2,25592000,GraftM,nuc,8,0:02.73,180004
sim_3200.2,6608278,GraftM,aa,8,0:02.34,180020
sim_3200.2,25592000,GraftM,nuc,8,0:01.93,115832
sim_3200.2,6608278,GraftM,aa,8,0:01.59,115368
sim_3200.2,25592000,GraftM,nuc,8,0:01.81,116004
sim_3200.2,6608278,GraftM,aa,8,0:01.48,115908
sim_3200.2,25592000,GraftM,nuc,8,0:01.36,115524
sim_3200.2,6608278,GraftM,aa,8,0:00.96,115340
sim_3200.2,25592000,GraftM,nuc,8,0:01.44,115752
sim_3200.2,6608278,GraftM,aa,8,0:01.02,115748
sim_3200.2,25592000,GraftM,nuc,8,0:01.31,115284
sim_3200.2,6608278,GraftM,aa,8,0:00.95,115592
sim_3200.2,25592000,GraftM,nuc,8,0:01.27,115152
sim_3200.2,6608278,GraftM,aa,8,0:00.84,115428
sim_3200.2,25592000,GraftM,nuc,8,0:01.57,115648
sim_3200.2,6608278,GraftM,aa,8,0:01.17,115776
sim_3200.2,25592000,GraftM,nuc,8,0:01.76,115364
sim_3200.2,6608278,GraftM,aa,8,0:01.35,115736
sim_3200.2,25592000,GraftM,nuc,8,0:01.43,115772
sim_3200.2,6608278,GraftM,aa,8,0:01.03,115768
sim_3200.2,25592000,GraftM,nuc,8,0:01.70,115504
sim_3200.2,6608278,GraftM,aa,8,0:01.32,115896
sim_3200.2,25592000,GraftM,nuc,8,0:01.79,115608
sim_3200.2,6608278,GraftM,aa,8,0:01.35,115484
sim_3200.2,25592000,GraftM,nuc,8,0:04.25,379292
sim_3200.2,6608278,GraftM,aa,8,0:03.95,378260
sim_3200.2,25592000,GraftM,nuc,8,0:06.05,754388
sim_3200.2,6608278,GraftM,aa,8,0:05.76,754388
sim_3200.2,25592000,TreeSAPP,nuc,4,1:59.28,1425396
sim_3200.2,6608278,TreeSAPP,aa,4,1:27.66,1425728
sim_3200.2,25592000,GraftM,nuc,4,0:01.50,115624
sim_3200.2,6608278,GraftM,aa,4,0:01.15,115460
sim_3200.2,25592000,GraftM,nuc,4,0:02.87,144744
sim_3200.2,6608278,GraftM,aa,4,0:02.42,144724
sim_3200.2,25592000,GraftM,nuc,4,0:01.42,115664
sim_3200.2,6608278,GraftM,aa,4,0:01.06,115468
sim_3200.2,25592000,GraftM,nuc,4,0:02.77,168988
sim_3200.2,6608278,GraftM,aa,4,0:02.45,169068
sim_3200.2,25592000,GraftM,nuc,4,0:01.94,115516
sim_3200.2,6608278,GraftM,aa,4,0:01.60,115752
sim_3200.2,25592000,GraftM,nuc,4,0:02.80,180012
sim_3200.2,6608278,GraftM,aa,4,0:02.45,180024
sim_3200.2,25592000,GraftM,nuc,4,0:02.21,115688
sim_3200.2,6608278,GraftM,aa,4,0:01.77,115520
sim_3200.2,25592000,GraftM,nuc,4,0:01.94,115988
sim_3200.2,6608278,GraftM,aa,4,0:01.51,116152
sim_3200.2,25592000,GraftM,nuc,4,0:01.34,115128
sim_3200.2,6608278,GraftM,aa,4,0:00.94,115540
sim_3200.2,25592000,GraftM,nuc,4,0:01.44,115580
sim_3200.2,6608278,GraftM,aa,4,0:01.02,115640
sim_3200.2,25592000,GraftM,nuc,4,0:01.34,115732
sim_3200.2,6608278,GraftM,aa,4,0:00.97,115576
sim_3200.2,25592000,GraftM,nuc,4,0:01.27,115540
sim_3200.2,6608278,GraftM,aa,4,0:00.83,115588
sim_3200.2,25592000,GraftM,nuc,4,0:01.59,115556
sim_3200.2,6608278,GraftM,aa,4,0:01.14,116100
sim_3200.2,25592000,GraftM,nuc,4,0:01.89,115812
sim_3200.2,6608278,GraftM,aa,4,0:01.50,115680
sim_3200.2,25592000,GraftM,nuc,4,0:01.44,115804
sim_3200.2,6608278,GraftM,aa,4,0:01.04,115760
sim_3200.2,25592000,GraftM,nuc,4,0:01.69,116064
sim_3200.2,6608278,GraftM,aa,4,0:01.35,115588
sim_3200.2,25592000,GraftM,nuc,4,0:02.19,115888
sim_3200.2,6608278,GraftM,aa,4,0:01.75,115396
sim_3200.2,25592000,GraftM,nuc,4,0:04.55,379296
sim_3200.2,6608278,GraftM,aa,4,0:04.29,378260
sim_3200.2,25592000,GraftM,nuc,4,0:06.55,754388
sim_3200.2,6608278,GraftM,aa,4,0:06.16,754388
sim_4000.1,31984000,TreeSAPP,nuc,16,2:14.87,1442956
sim_4000.1,8244117,TreeSAPP,aa,16,2:00.21,1430712
sim_4000.1,31984000,GraftM,nuc,16,0:01.57,115624
sim_4000.1,8244117,GraftM,aa,16,0:01.09,115368
sim_4000.1,31984000,GraftM,nuc,16,0:02.68,144740
sim_4000.1,8244117,GraftM,aa,16,0:02.28,144736
sim_4000.1,31984000,GraftM,nuc,16,0:01.60,115716
sim_4000.1,8244117,GraftM,aa,16,0:01.14,115676
sim_4000.1,31984000,GraftM,nuc,16,0:02.78,169152
sim_4000.1,8244117,GraftM,aa,16,0:02.27,169168
sim_4000.1,31984000,GraftM,nuc,16,0:01.76,115708
sim_4000.1,8244117,GraftM,aa,16,0:01.29,115512
sim_4000.1,31984000,GraftM,nuc,16,0:02.69,177764
sim_4000.1,8244117,GraftM,aa,16,0:02.25,177760
sim_4000.1,31984000,GraftM,nuc,16,0:01.95,115812
sim_4000.1,8244117,GraftM,aa,16,0:01.45,115708
sim_4000.1,31984000,GraftM,nuc,16,0:01.98,115980
sim_4000.1,8244117,GraftM,aa,16,0:01.55,115696
sim_4000.1,31984000,GraftM,nuc,16,0:01.37,115520
sim_4000.1,8244117,GraftM,aa,16,0:00.93,115488
sim_4000.1,31984000,GraftM,nuc,16,0:01.51,115680
sim_4000.1,8244117,GraftM,aa,16,0:01.04,115716
sim_4000.1,31984000,GraftM,nuc,16,0:01.48,115532
sim_4000.1,8244117,GraftM,aa,16,0:01.01,115500
sim_4000.1,31984000,GraftM,nuc,16,0:01.33,115684
sim_4000.1,8244117,GraftM,aa,16,0:00.86,115836
sim_4000.1,31984000,GraftM,nuc,16,0:01.70,115928
sim_4000.1,8244117,GraftM,aa,16,0:01.27,115692
sim_4000.1,31984000,GraftM,nuc,16,0:02.36,115340
sim_4000.1,8244117,GraftM,aa,16,0:01.86,116112
sim_4000.1,31984000,GraftM,nuc,16,0:01.46,115848
sim_4000.1,8244117,GraftM,aa,16,0:01.02,115700
sim_4000.1,31984000,GraftM,nuc,16,0:01.84,115788
sim_4000.1,8244117,GraftM,aa,16,0:01.30,115688
sim_4000.1,31984000,GraftM,nuc,16,0:01.65,115596
sim_4000.1,8244117,GraftM,aa,16,0:01.19,115520
sim_4000.1,31984000,GraftM,nuc,16,0:04.45,378264
sim_4000.1,8244117,GraftM,aa,16,0:03.90,378260
sim_4000.1,31984000,GraftM,nuc,16,0:06.93,770892
sim_4000.1,8244117,GraftM,aa,16,0:06.57,770888
sim_4000.1,31984000,TreeSAPP,nuc,8,2:22.50,1426896
sim_4000.1,8244117,TreeSAPP,aa,8,1:59.23,1427244
sim_4000.1,31984000,GraftM,nuc,8,0:01.63,115176
sim_4000.1,8244117,GraftM,aa,8,0:01.08,115616
sim_4000.1,31984000,GraftM,nuc,8,0:02.68,144772
sim_4000.1,8244117,GraftM,aa,8,0:02.25,144776
sim_4000.1,31984000,GraftM,nuc,8,0:01.56,115748
sim_4000.1,8244117,GraftM,aa,8,0:01.12,115716
sim_4000.1,31984000,GraftM,nuc,8,0:02.73,169128
sim_4000.1,8244117,GraftM,aa,8,0:02.33,169160
sim_4000.1,31984000,GraftM,nuc,8,0:01.68,115844
sim_4000.1,8244117,GraftM,aa,8,0:01.29,115960
sim_4000.1,31984000,GraftM,nuc,8,0:02.70,177656
sim_4000.1,8244117,GraftM,aa,8,0:02.17,177660
sim_4000.1,31984000,GraftM,nuc,8,0:02.03,115836
sim_4000.1,8244117,GraftM,aa,8,0:01.56,115684
sim_4000.1,31984000,GraftM,nuc,8,0:01.99,116160
sim_4000.1,8244117,GraftM,aa,8,0:01.49,115852
sim_4000.1,31984000,GraftM,nuc,8,0:01.38,115220
sim_4000.1,8244117,GraftM,aa,8,0:00.90,115620
sim_4000.1,31984000,GraftM,nuc,8,0:01.48,115620
sim_4000.1,8244117,GraftM,aa,8,0:01.03,115800
sim_4000.1,31984000,GraftM,nuc,8,0:01.45,115776
sim_4000.1,8244117,GraftM,aa,8,0:01.00,115496
sim_4000.1,31984000,GraftM,nuc,8,0:01.30,115696
sim_4000.1,8244117,GraftM,aa,8,0:00.86,115524
sim_4000.1,31984000,GraftM,nuc,8,0:01.67,115404
sim_4000.1,8244117,GraftM,aa,8,0:01.24,115736
sim_4000.1,31984000,GraftM,nuc,8,0:02.58,115076
sim_4000.1,8244117,GraftM,aa,8,0:02.09,115904
sim_4000.1,31984000,GraftM,nuc,8,0:01.47,115684
sim_4000.1,8244117,GraftM,aa,8,0:01.01,115840
sim_4000.1,31984000,GraftM,nuc,8,0:01.86,115708
sim_4000.1,8244117,GraftM,aa,8,0:01.32,116052
sim_4000.1,31984000,GraftM,nuc,8,0:01.80,115180
sim_4000.1,8244117,GraftM,aa,8,0:01.30,115384
sim_4000.1,31984000,GraftM,nuc,8,0:04.52,378260
sim_4000.1,8244117,GraftM,aa,8,0:03.99,378256
sim_4000.1,31984000,GraftM,nuc,8,0:06.93,770892
sim_4000.1,8244117,GraftM,aa,8,0:06.43,770888
sim_4000.1,31984000,TreeSAPP,nuc,4,2:41.80,1422576
sim_4000.1,8244117,TreeSAPP,aa,4,2:02.50,1425664
sim_4000.1,31984000,GraftM,nuc,4,0:01.66,115684
sim_4000.1,8244117,GraftM,aa,4,0:01.19,115528
sim_4000.1,31984000,GraftM,nuc,4,0:02.80,144740
sim_4000.1,8244117,GraftM,aa,4,0:02.43,144728
sim_4000.1,31984000,GraftM,nuc,4,0:01.58,115260
sim_4000.1,8244117,GraftM,aa,4,0:01.10,115684
sim_4000.1,31984000,GraftM,nuc,4,0:02.74,169076
sim_4000.1,8244117,GraftM,aa,4,0:02.27,169108
sim_4000.1,31984000,GraftM,nuc,4,0:01.74,115688
sim_4000.1,8244117,GraftM,aa,4,0:01.30,115772
sim_4000.1,31984000,GraftM,nuc,4,0:02.70,177608
sim_4000.1,8244117,GraftM,aa,4,0:02.29,177608
sim_4000.1,31984000,GraftM,nuc,4,0:02.16,116044
sim_4000.1,8244117,GraftM,aa,4,0:01.70,115364
sim_4000.1,31984000,GraftM,nuc,4,0:01.94,115928
sim_4000.1,8244117,GraftM,aa,4,0:01.54,115840
sim_4000.1,31984000,GraftM,nuc,4,0:01.35,115516
sim_4000.1,8244117,GraftM,aa,4,0:00.90,115568
sim_4000.1,31984000,GraftM,nuc,4,0:01.47,115564
sim_4000.1,8244117,GraftM,aa,4,0:01.03,115752
sim_4000.1,31984000,GraftM,nuc,4,0:01.39,115760
sim_4000.1,8244117,GraftM,aa,4,0:00.99,115452
sim_4000.1,31984000,GraftM,nuc,4,0:01.27,115484
sim_4000.1,8244117,GraftM,aa,4,0:00.86,115256
sim_4000.1,31984000,GraftM,nuc,4,0:01.64,115832
sim_4000.1,8244117,GraftM,aa,4,0:01.21,115552
sim_4000.1,31984000,GraftM,nuc,4,0:03.32,115056
sim_4000.1,8244117,GraftM,aa,4,0:02.81,116084
sim_4000.1,31984000,GraftM,nuc,4,0:01.45,115804
sim_4000.1,8244117,GraftM,aa,4,0:01.00,115712
sim_4000.1,31984000,GraftM,nuc,4,0:01.92,115828
sim_4000.1,8244117,GraftM,aa,4,0:01.41,115936
sim_4000.1,31984000,GraftM,nuc,4,0:02.04,115568
sim_4000.1,8244117,GraftM,aa,4,0:01.51,115532
sim_4000.1,31984000,GraftM,nuc,4,0:04.90,378260
sim_4000.1,8244117,GraftM,aa,4,0:04.29,378260
sim_4000.1,31984000,GraftM,nuc,4,0:07.93,770892
sim_4000.1,8244117,GraftM,aa,4,0:07.27,770888
sim_4000.2,31984000,TreeSAPP,nuc,16,2:05.56,1439688
sim_4000.2,8246631,TreeSAPP,aa,16,1:50.41,1431048
sim_4000.2,31984000,GraftM,nuc,16,0:01.64,115432
sim_4000.2,8246631,GraftM,aa,16,0:01.17,115112
sim_4000.2,31984000,GraftM,nuc,16,0:02.76,144736
sim_4000.2,8246631,GraftM,aa,16,0:02.32,144736
sim_4000.2,31984000,GraftM,nuc,16,0:01.62,115648
sim_4000.2,8246631,GraftM,aa,16,0:01.14,115660
sim_4000.2,31984000,GraftM,nuc,16,0:02.73,169240
sim_4000.2,8246631,GraftM,aa,16,0:02.25,169164
sim_4000.2,31984000,GraftM,nuc,16,0:01.75,115756
sim_4000.2,8246631,GraftM,aa,16,0:01.36,115272
sim_4000.2,31984000,GraftM,nuc,16,0:02.71,177756
sim_4000.2,8246631,GraftM,aa,16,0:02.22,177756
sim_4000.2,31984000,GraftM,nuc,16,0:02.00,116028
sim_4000.2,8246631,GraftM,aa,16,0:01.47,115512
sim_4000.2,31984000,GraftM,nuc,16,0:01.95,115928
sim_4000.2,8246631,GraftM,aa,16,0:01.50,115956
sim_4000.2,31984000,GraftM,nuc,16,0:01.36,115584
sim_4000.2,8246631,GraftM,aa,16,0:00.92,115516
sim_4000.2,31984000,GraftM,nuc,16,0:01.53,115828
sim_4000.2,8246631,GraftM,aa,16,0:01.04,115524
sim_4000.2,31984000,GraftM,nuc,16,0:01.43,115568
sim_4000.2,8246631,GraftM,aa,16,0:00.93,115080
sim_4000.2,31984000,GraftM,nuc,16,0:01.35,115624
sim_4000.2,8246631,GraftM,aa,16,0:00.87,115624
sim_4000.2,31984000,GraftM,nuc,16,0:01.73,115520
sim_4000.2,8246631,GraftM,aa,16,0:01.15,115748
sim_4000.2,31984000,GraftM,nuc,16,0:02.38,115152
sim_4000.2,8246631,GraftM,aa,16,0:01.93,115888
sim_4000.2,31984000,GraftM,nuc,16,0:01.54,115856
sim_4000.2,8246631,GraftM,aa,16,0:01.03,115648
sim_4000.2,31984000,GraftM,nuc,16,0:01.86,115884
sim_4000.2,8246631,GraftM,aa,16,0:01.37,115808
sim_4000.2,31984000,GraftM,nuc,16,0:01.66,115516
sim_4000.2,8246631,GraftM,aa,16,0:01.16,115416
sim_4000.2,31984000,GraftM,nuc,16,0:04.54,378260
sim_4000.2,8246631,GraftM,aa,16,0:03.99,378292
sim_4000.2,31984000,GraftM,nuc,16,0:06.92,770892
sim_4000.2,8246631,GraftM,aa,16,0:06.32,770884
sim_4000.2,31984000,TreeSAPP,nuc,8,2:11.77,1427928
sim_4000.2,8246631,TreeSAPP,aa,8,1:49.91,1427452
sim_4000.2,31984000,GraftM,nuc,8,0:01.59,115480
sim_4000.2,8246631,GraftM,aa,8,0:01.12,115552
sim_4000.2,31984000,GraftM,nuc,8,0:02.88,144752
sim_4000.2,8246631,GraftM,aa,8,0:02.41,144772
sim_4000.2,31984000,GraftM,nuc,8,0:01.59,115948
sim_4000.2,8246631,GraftM,aa,8,0:01.21,115172
sim_4000.2,31984000,GraftM,nuc,8,0:02.74,169172
sim_4000.2,8246631,GraftM,aa,8,0:02.33,169160
sim_4000.2,31984000,GraftM,nuc,8,0:01.76,115736
sim_4000.2,8246631,GraftM,aa,8,0:01.31,115684
sim_4000.2,31984000,GraftM,nuc,8,0:02.74,177976
sim_4000.2,8246631,GraftM,aa,8,0:02.28,177980
sim_4000.2,31984000,GraftM,nuc,8,0:01.99,115652
sim_4000.2,8246631,GraftM,aa,8,0:01.58,115828
sim_4000.2,31984000,GraftM,nuc,8,0:01.94,115884
sim_4000.2,8246631,GraftM,aa,8,0:01.49,115888
sim_4000.2,31984000,GraftM,nuc,8,0:01.36,115560
sim_4000.2,8246631,GraftM,aa,8,0:00.92,115524
sim_4000.2,31984000,GraftM,nuc,8,0:01.50,115792
sim_4000.2,8246631,GraftM,aa,8,0:01.06,115724
sim_4000.2,31984000,GraftM,nuc,8,0:01.41,115584
sim_4000.2,8246631,GraftM,aa,8,0:00.94,115724
sim_4000.2,31984000,GraftM,nuc,8,0:01.29,115584
sim_4000.2,8246631,GraftM,aa,8,0:00.88,115564
sim_4000.2,31984000,GraftM,nuc,8,0:01.66,115900
sim_4000.2,8246631,GraftM,aa,8,0:01.13,115836
sim_4000.2,31984000,GraftM,nuc,8,0:02.58,115104
sim_4000.2,8246631,GraftM,aa,8,0:02.06,116128
sim_4000.2,31984000,GraftM,nuc,8,0:01.51,115616
sim_4000.2,8246631,GraftM,aa,8,0:01.01,115452
sim_4000.2,31984000,GraftM,nuc,8,0:01.82,115420
sim_4000.2,8246631,GraftM,aa,8,0:01.43,115632
sim_4000.2,31984000,GraftM,nuc,8,0:01.71,115380
sim_4000.2,8246631,GraftM,aa,8,0:01.24,115080
sim_4000.2,31984000,GraftM,nuc,8,0:04.46,378264
sim_4000.2,8246631,GraftM,aa,8,0:03.76,378292
sim_4000.2,31984000,GraftM,nuc,8,0:06.96,770888
sim_4000.2,8246631,GraftM,aa,8,0:06.50,770880
sim_4000.2,31984000,TreeSAPP,nuc,4,2:31.44,1421996
sim_4000.2,8246631,TreeSAPP,aa,4,1:53.29,1424408
sim_4000.2,31984000,GraftM,nuc,4,0:01.60,115456
sim_4000.2,8246631,GraftM,aa,4,0:01.11,115524
sim_4000.2,31984000,GraftM,nuc,4,0:03.00,144708
sim_4000.2,8246631,GraftM,aa,4,0:02.47,144740
sim_4000.2,31984000,GraftM,nuc,4,0:01.56,115232
sim_4000.2,8246631,GraftM,aa,4,0:01.17,115736
sim_4000.2,31984000,GraftM,nuc,4,0:02.75,169124
sim_4000.2,8246631,GraftM,aa,4,0:02.32,169112
sim_4000.2,31984000,GraftM,nuc,4,0:01.84,115844
sim_4000.2,8246631,GraftM,aa,4,0:01.34,115660
sim_4000.2,31984000,GraftM,nuc,4,0:02.84,177936
sim_4000.2,8246631,GraftM,aa,4,0:02.40,177932
sim_4000.2,31984000,GraftM,nuc,4,0:02.16,115672
sim_4000.2,8246631,GraftM,aa,4,0:01.72,115328
sim_4000.2,31984000,GraftM,nuc,4,0:01.95,115968
sim_4000.2,8246631,GraftM,aa,4,0:01.49,115812
sim_4000.2,31984000,GraftM,nuc,4,0:01.34,115540
sim_4000.2,8246631,GraftM,aa,4,0:00.92,115588
sim_4000.2,31984000,GraftM,nuc,4,0:01.53,115772
sim_4000.2,8246631,GraftM,aa,4,0:01.05,115736
sim_4000.2,31984000,GraftM,nuc,4,0:01.39,115304
sim_4000.2,8246631,GraftM,aa,4,0:00.99,115460
sim_4000.2,31984000,GraftM,nuc,4,0:01.29,115420
sim_4000.2,8246631,GraftM,aa,4,0:00.85,115524
sim_4000.2,31984000,GraftM,nuc,4,0:01.61,116088
sim_4000.2,8246631,GraftM,aa,4,0:01.12,115676
sim_4000.2,31984000,GraftM,nuc,4,0:03.28,115156
sim_4000.2,8246631,GraftM,aa,4,0:02.75,115920
sim_4000.2,31984000,GraftM,nuc,4,0:01.49,115860
sim_4000.2,8246631,GraftM,aa,4,0:01.00,116028
sim_4000.2,31984000,GraftM,nuc,4,0:01.93,115872
sim_4000.2,8246631,GraftM,aa,4,0:01.50,115628
sim_4000.2,31984000,GraftM,nuc,4,0:01.93,115644
sim_4000.2,8246631,GraftM,aa,4,0:01.51,115044
sim_4000.2,31984000,GraftM,nuc,4,0:04.83,378264
sim_4000.2,8246631,GraftM,aa,4,0:04.18,378292
sim_4000.2,31984000,GraftM,nuc,4,0:07.95,770888
sim_4000.2,8246631,GraftM,aa,4,0:07.28,770884
sim_400.1,3184000,TreeSAPP,nuc,16,0:31.11,1420980
sim_400.1,807841,TreeSAPP,aa,16,0:28.51,1420524
sim_400.1,3184000,GraftM,nuc,16,0:00.94,115588
sim_400.1,807841,GraftM,aa,16,0:00.86,115488
sim_400.1,3184000,GraftM,nuc,16,0:02.15,132168
sim_400.1,807841,GraftM,aa,16,0:02.03,132168
sim_400.1,3184000,GraftM,nuc,16,0:00.72,111736
sim_400.1,807841,GraftM,aa,16,0:00.64,111832
sim_400.1,3184000,GraftM,nuc,16,0:00.70,111904
sim_400.1,807841,GraftM,aa,16,0:00.66,111708
sim_400.1,3184000,GraftM,nuc,16,0:01.33,115732
sim_400.1,807841,GraftM,aa,16,0:01.24,115676
sim_400.1,3184000,GraftM,nuc,16,0:02.23,177760
sim_400.1,807841,GraftM,aa,16,0:02.15,177764
sim_400.1,3184000,GraftM,nuc,16,0:01.42,116000
sim_400.1,807841,GraftM,aa,16,0:01.16,115624
sim_400.1,3184000,GraftM,nuc,16,0:00.73,111820
sim_400.1,807841,GraftM,aa,16,0:00.67,111656
sim_400.1,3184000,GraftM,nuc,16,0:00.71,111860
sim_400.1,807841,GraftM,aa,16,0:00.65,111736
sim_400.1,3184000,GraftM,nuc,16,0:01.04,115232
sim_400.1,807841,GraftM,aa,16,0:00.65,111644
sim_400.1,3184000,GraftM,nuc,16,0:00.74,111604
sim_400.1,807841,GraftM,aa,16,0:00.66,111564
sim_400.1,3184000,GraftM,nuc,16,0:00.72,111812
sim_400.1,807841,GraftM,aa,16,0:00.65,111744
sim_400.1,3184000,GraftM,nuc,16,0:00.72,111808
sim_400.1,807841,GraftM,aa,16,0:00.66,111664
sim_400.1,3184000,GraftM,nuc,16,0:01.29,115444
sim_400.1,807841,GraftM,aa,16,0:01.21,115720
sim_400.1,3184000,GraftM,nuc,16,0:00.71,111520
sim_400.1,807841,GraftM,aa,16,0:00.65,111620
sim_400.1,3184000,GraftM,nuc,16,0:01.14,115756
sim_400.1,807841,GraftM,aa,16,0:00.90,115672
sim_400.1,3184000,GraftM,nuc,16,0:00.74,111848
sim_400.1,807841,GraftM,aa,16,0:00.65,111628
sim_400.1,3184000,GraftM,nuc,16,0:01.63,115936
sim_400.1,807841,GraftM,aa,16,0:01.60,116128
sim_400.1,3184000,GraftM,nuc,16,0:05.39,753924
sim_400.1,807841,GraftM,aa,16,0:05.19,753328
sim_400.1,3184000,TreeSAPP,nuc,8,0:30.63,1420992
sim_400.1,807841,TreeSAPP,aa,8,0:28.37,1419836
sim_400.1,3184000,GraftM,nuc,8,0:00.90,115344
sim_400.1,807841,GraftM,aa,8,0:00.84,115760
sim_400.1,3184000,GraftM,nuc,8,0:02.07,131184
sim_400.1,807841,GraftM,aa,8,0:02.02,131180
sim_400.1,3184000,GraftM,nuc,8,0:00.69,111628
sim_400.1,807841,GraftM,aa,8,0:00.64,111808
sim_400.1,3184000,GraftM,nuc,8,0:00.71,111600
sim_400.1,807841,GraftM,aa,8,0:00.63,111732
sim_400.1,3184000,GraftM,nuc,8,0:01.31,115688
sim_400.1,807841,GraftM,aa,8,0:01.22,115516
sim_400.1,3184000,GraftM,nuc,8,0:02.23,177984
sim_400.1,807841,GraftM,aa,8,0:02.12,177660
sim_400.1,3184000,GraftM,nuc,8,0:01.39,115736
sim_400.1,807841,GraftM,aa,8,0:01.15,115312
sim_400.1,3184000,GraftM,nuc,8,0:00.70,111668
sim_400.1,807841,GraftM,aa,8,0:00.67,111776
sim_400.1,3184000,GraftM,nuc,8,0:00.72,111740
sim_400.1,807841,GraftM,aa,8,0:00.64,111908
sim_400.1,3184000,GraftM,nuc,8,0:01.02,115588
sim_400.1,807841,GraftM,aa,8,0:00.65,111656
sim_400.1,3184000,GraftM,nuc,8,0:00.73,111628
