tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7
f__Dermabacteraceae,o__Micrococcales,rank_5,f__Dermabacteraceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Dermabacteraceae,,
g__Brachybacterium,f__Dermabacteraceae,rank_6,g__Brachybacterium,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Dermabacteraceae,g__Brachybacterium,
s__Brachybacterium_squillarum,g__Brachybacterium,rank_7,s__Brachybacterium_squillarum,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Dermabacteraceae,g__Brachybacterium,s__Brachybacterium_squillarum
f__Dermacoccaceae,o__Micrococcales,rank_5,f__Dermacoccaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Dermacoccaceae,,
g__Dermacoccus,f__Dermacoccaceae,rank_6,g__Dermacoccus,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Dermacoccaceae,g__Dermacoccus,
s__Dermacoccus_sp._Ellin185,g__Dermacoccus,rank_7,s__Dermacoccus_sp._Ellin185,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Dermacoccaceae,g__Dermacoccus,s__Dermacoccus_sp._Ellin185
f__Dermatophilaceae,o__Micrococcales,rank_5,f__Dermatophilaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Dermatophilaceae,,
g__Mobilicoccus,f__Dermatophilaceae,rank_6,g__Mobilicoccus,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Dermatophilaceae,g__Mobilicoccus,
s__Mobilicoccus_pelagius,g__Mobilicoccus,rank_7,s__Mobilicoccus_pelagius,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Dermatophilaceae,g__Mobilicoccus,s__Mobilicoccus_pelagius
f__Intrasporangiaceae,o__Micrococcales,rank_5,f__Intrasporangiaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Intrasporangiaceae,,
g__Terracoccus,f__Intrasporangiaceae,rank_6,g__Terracoccus,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Intrasporangiaceae,g__Terracoccus,
s__Terracoccus_sp._273MFTsu3.1,g__Terracoccus,rank_7,s__Terracoccus_sp._273MFTsu3.1,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Intrasporangiaceae,g__Terracoccus,s__Terracoccus_sp._273MFTsu3.1
f__Jonesiaceae,o__Micrococcales,rank_5,f__Jonesiaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Jonesiaceae,,
g__Jonesia,f__Jonesiaceae,rank_6,g__Jonesia,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Jonesiaceae,g__Jonesia,
s__Jonesia_denitrificans,g__Jonesia,rank_7,s__Jonesia_denitrificans,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Jonesiaceae,g__Jonesia,s__Jonesia_denitrificans
s__Jonesia_quinghaiensis,g__Jonesia,rank_7,s__Jonesia_quinghaiensis,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Jonesiaceae,g__Jonesia,s__Jonesia_quinghaiensis
f__Kytococcaceae,o__Micrococcales,rank_5,f__Kytococcaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Kytococcaceae,,
g__Kytococcus,f__Kytococcaceae,rank_6,g__Kytococcus,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Kytococcaceae,g__Kytococcus,
s__Kytococcus_sedentarius,g__Kytococcus,rank_7,s__Kytococcus_sedentarius,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Kytococcaceae,g__Kytococcus,s__Kytococcus_sedentarius
f__Microbacteriaceae,o__Micrococcales,rank_5,f__Microbacteriaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Microbacteriaceae,,
g__Agromyces,f__Microbacteriaceae,rank_6,g__Agromyces,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Microbacteriaceae,g__Agromyces,
s__Agromyces_italicus,g__Agromyces,rank_7,s__Agromyces_italicus,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Microbacteriaceae,g__Agromyces,s__Agromyces_italicus
g__Candidatus_Aquiluna,f__Microbacteriaceae,rank_6,g__Candidatus_Aquiluna,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Microbacteriaceae,g__Candidatus_Aquiluna,
s__Candidatus_Aquiluna_sp._IMCC13023,g__Candidatus_Aquiluna,rank_7,s__Candidatus_Aquiluna_sp._IMCC13023,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Microbacteriaceae,g__Candidatus_Aquiluna,s__Candidatus_Aquiluna_sp._IMCC13023
g__Clavibacter,f__Microbacteriaceae,rank_6,g__Clavibacter,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Microbacteriaceae,g__Clavibacter,
s__Clavibacter_michiganensis,g__Clavibacter,rank_7,s__Clavibacter_michiganensis,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Microbacteriaceae,g__Clavibacter,s__Clavibacter_michiganensis
g__Curtobacterium,f__Microbacteriaceae,rank_6,g__Curtobacterium,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Microbacteriaceae,g__Curtobacterium,
s__Curtobacterium_sp._S6,g__Curtobacterium,rank_7,s__Curtobacterium_sp._S6,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Microbacteriaceae,g__Curtobacterium,s__Curtobacterium_sp._S6
g__Gulosibacter,f__Microbacteriaceae,rank_6,g__Gulosibacter,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Microbacteriaceae,g__Gulosibacter,
s__Gulosibacter_faecalis,g__Gulosibacter,rank_7,s__Gulosibacter_faecalis,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Microbacteriaceae,g__Gulosibacter,s__Gulosibacter_faecalis
g__Leifsonia,f__Microbacteriaceae,rank_6,g__Leifsonia,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Microbacteriaceae,g__Leifsonia,
s__Leifsonia_xyli,g__Leifsonia,rank_7,s__Leifsonia_xyli,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Microbacteriaceae,g__Leifsonia,s__Leifsonia_xyli
g__Leucobacter,f__Microbacteriaceae,rank_6,g__Leucobacter,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Microbacteriaceae,g__Leucobacter,
s__Leucobacter_chromiiresistens,g__Leucobacter,rank_7,s__Leucobacter_chromiiresistens,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Microbacteriaceae,g__Leucobacter,s__Leucobacter_chromiiresistens
g__Microbacterium,f__Microbacteriaceae,rank_6,g__Microbacterium,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,
s__Microbacterium_profundi,g__Microbacterium,rank_7,s__Microbacterium_profundi,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__Microbacterium_profundi
s__Microbacterium_sp._KROCY2,g__Microbacterium,rank_7,s__Microbacterium_sp._KROCY2,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__Microbacterium_sp._KROCY2
s__Microbacterium_sp._URHA0036,g__Microbacterium,rank_7,s__Microbacterium_sp._URHA0036,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__Microbacterium_sp._URHA0036
s__Microbacterium_testaceum,g__Microbacterium,rank_7,s__Microbacterium_testaceum,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__Microbacterium_testaceum
g__Rhodoluna,f__Microbacteriaceae,rank_6,g__Rhodoluna,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Microbacteriaceae,g__Rhodoluna,
s__Rhodoluna_lacicola,g__Rhodoluna,rank_7,s__Rhodoluna_lacicola,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Microbacteriaceae,g__Rhodoluna,s__Rhodoluna_lacicola
f__Micrococcaceae,o__Micrococcales,rank_5,f__Micrococcaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Micrococcaceae,,
g__Nesterenkonia,f__Micrococcaceae,rank_6,g__Nesterenkonia,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Micrococcaceae,g__Nesterenkonia,
s__Nesterenkonia_massiliensis,g__Nesterenkonia,rank_7,s__Nesterenkonia_massiliensis,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Micrococcaceae,g__Nesterenkonia,s__Nesterenkonia_massiliensis
s__Nesterenkonia_sp._F,g__Nesterenkonia,rank_7,s__Nesterenkonia_sp._F,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Micrococcaceae,g__Nesterenkonia,s__Nesterenkonia_sp._F
g__Renibacterium,f__Micrococcaceae,rank_6,g__Renibacterium,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Micrococcaceae,g__Renibacterium,
s__Renibacterium_salmoninarum,g__Renibacterium,rank_7,s__Renibacterium_salmoninarum,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Micrococcaceae,g__Renibacterium,s__Renibacterium_salmoninarum
g__Rothia,f__Micrococcaceae,rank_6,g__Rothia,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Micrococcaceae,g__Rothia,
s__Rothia_dentocariosa,g__Rothia,rank_7,s__Rothia_dentocariosa,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Micrococcaceae,g__Rothia,s__Rothia_dentocariosa
g__Yaniella,f__Micrococcaceae,rank_6,g__Yaniella,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Micrococcaceae,g__Yaniella,
s__Yaniella_halotolerans,g__Yaniella,rank_7,s__Yaniella_halotolerans,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Micrococcaceae,g__Yaniella,s__Yaniella_halotolerans
f__Ornithinimicrobiaceae,o__Micrococcales,rank_5,f__Ornithinimicrobiaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Ornithinimicrobiaceae,,
g__Ornithinimicrobium,f__Ornithinimicrobiaceae,rank_6,g__Ornithinimicrobium,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Ornithinimicrobiaceae,g__Ornithinimicrobium,
s__Ornithinimicrobium_pekingense,g__Ornithinimicrobium,rank_7,s__Ornithinimicrobium_pekingense,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Ornithinimicrobiaceae,g__Ornithinimicrobium,s__Ornithinimicrobium_pekingense
g__Serinicoccus,f__Ornithinimicrobiaceae,rank_6,g__Serinicoccus,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Ornithinimicrobiaceae,g__Serinicoccus,
s__Serinicoccus_marinus,g__Serinicoccus,rank_7,s__Serinicoccus_marinus,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Ornithinimicrobiaceae,g__Serinicoccus,s__Serinicoccus_marinus
f__Promicromonosporaceae,o__Micrococcales,rank_5,f__Promicromonosporaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Promicromonosporaceae,,
g__Cellulosimicrobium,f__Promicromonosporaceae,rank_6,g__Cellulosimicrobium,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Promicromonosporaceae,g__Cellulosimicrobium,
s__Cellulosimicrobium_cellulans,g__Cellulosimicrobium,rank_7,s__Cellulosimicrobium_cellulans,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Promicromonosporaceae,g__Cellulosimicrobium,s__Cellulosimicrobium_cellulans
f__Tropherymataceae,o__Micrococcales,rank_5,f__Tropherymataceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Tropherymataceae,,
g__Tropheryma,f__Tropherymataceae,rank_6,g__Tropheryma,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Tropherymataceae,g__Tropheryma,
s__Tropheryma_whipplei,g__Tropheryma,rank_7,s__Tropheryma_whipplei,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Tropherymataceae,g__Tropheryma,s__Tropheryma_whipplei
o__Micromonosporales,c__Actinomycetia,rank_4,o__Micromonosporales,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micromonosporales,,,
f__Micromonosporaceae,o__Micromonosporales,rank_5,f__Micromonosporaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micromonosporales,f__Micromonosporaceae,,
g__Actinoplanes,f__Micromonosporaceae,rank_6,g__Actinoplanes,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micromonosporales,f__Micromonosporaceae,g__Actinoplanes,
s__Actinoplanes_sp._N902-109,g__Actinoplanes,rank_7,s__Actinoplanes_sp._N902-109,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micromonosporales,f__Micromonosporaceae,g__Actinoplanes,s__Actinoplanes_sp._N902-109
g__Catenuloplanes,f__Micromonosporaceae,rank_6,g__Catenuloplanes,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micromonosporales,f__Micromonosporaceae,g__Catenuloplanes,
s__Catenuloplanes_japonicus,g__Catenuloplanes,rank_7,s__Catenuloplanes_japonicus,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micromonosporales,f__Micromonosporaceae,g__Catenuloplanes,s__Catenuloplanes_japonicus
g__Dactylosporangium,f__Micromonosporaceae,rank_6,g__Dactylosporangium,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micromonosporales,f__Micromonosporaceae,g__Dactylosporangium,
s__Dactylosporangium_aurantiacum,g__Dactylosporangium,rank_7,s__Dactylosporangium_aurantiacum,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micromonosporales,f__Micromonosporaceae,g__Dactylosporangium,s__Dactylosporangium_aurantiacum
g__Hamadaea,f__Micromonosporaceae,rank_6,g__Hamadaea,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micromonosporales,f__Micromonosporaceae,g__Hamadaea,
s__Hamadaea_tsunoensis,g__Hamadaea,rank_7,s__Hamadaea_tsunoensis,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micromonosporales,f__Micromonosporaceae,g__Hamadaea,s__Hamadaea_tsunoensis
g__Micromonospora,f__Micromonosporaceae,rank_6,g__Micromonospora,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micromonosporales,f__Micromonosporaceae,g__Micromonospora,
s__Micromonospora_lupini,g__Micromonospora,rank_7,s__Micromonospora_lupini,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micromonosporales,f__Micromonosporaceae,g__Micromonospora,s__Micromonospora_lupini
g__Salinispora,f__Micromonosporaceae,rank_6,g__Salinispora,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micromonosporales,f__Micromonosporaceae,g__Salinispora,
s__Salinispora_tropica,g__Salinispora,rank_7,s__Salinispora_tropica,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micromonosporales,f__Micromonosporaceae,g__Salinispora,s__Salinispora_tropica
o__Nakamurellales,c__Actinomycetia,rank_4,o__Nakamurellales,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Nakamurellales,,,
f__Nakamurellaceae,o__Nakamurellales,rank_5,f__Nakamurellaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Nakamurellales,f__Nakamurellaceae,,
g__Nakamurella,f__Nakamurellaceae,rank_6,g__Nakamurella,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Nakamurellales,f__Nakamurellaceae,g__Nakamurella,
s__Nakamurella_multipartita,g__Nakamurella,rank_7,s__Nakamurella_multipartita,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Nakamurellales,f__Nakamurellaceae,g__Nakamurella,s__Nakamurella_multipartita
o__Propionibacteriales,c__Actinomycetia,rank_4,o__Propionibacteriales,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Propionibacteriales,,,
f__Nocardioidaceae,o__Propionibacteriales,rank_5,f__Nocardioidaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Propionibacteriales,f__Nocardioidaceae,,
g__Aeromicrobium,f__Nocardioidaceae,rank_6,g__Aeromicrobium,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Propionibacteriales,f__Nocardioidaceae,g__Aeromicrobium,
s__Aeromicrobium_marinum,g__Aeromicrobium,rank_7,s__Aeromicrobium_marinum,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Propionibacteriales,f__Nocardioidaceae,g__Aeromicrobium,s__Aeromicrobium_marinum
s__Aeromicrobium_massiliense,g__Aeromicrobium,rank_7,s__Aeromicrobium_massiliense,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Propionibacteriales,f__Nocardioidaceae,g__Aeromicrobium,s__Aeromicrobium_massiliense
g__Nocardioides,f__Nocardioidaceae,rank_6,g__Nocardioides,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,
s__Nocardioides_sp._JS614,g__Nocardioides,rank_7,s__Nocardioides_sp._JS614,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__Nocardioides_sp._JS614
f__Propionibacteriaceae,o__Propionibacteriales,rank_5,f__Propionibacteriaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Propionibacteriales,f__Propionibacteriaceae,,
g__Acidipropionibacterium,f__Propionibacteriaceae,rank_6,g__Acidipropionibacterium,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Propionibacteriales,f__Propionibacteriaceae,g__Acidipropionibacterium,
s__Acidipropionibacterium_jensenii,g__Acidipropionibacterium,rank_7,s__Acidipropionibacterium_jensenii,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Propionibacteriales,f__Propionibacteriaceae,g__Acidipropionibacterium,s__Acidipropionibacterium_jensenii
g__Aestuariimicrobium,f__Propionibacteriaceae,rank_6,g__Aestuariimicrobium,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Propionibacteriales,f__Propionibacteriaceae,g__Aestuariimicrobium,
s__Aestuariimicrobium_kwangyangense,g__Aestuariimicrobium,rank_7,s__Aestuariimicrobium_kwangyangense,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Propionibacteriales,f__Propionibacteriaceae,g__Aestuariimicrobium,s__Aestuariimicrobium_kwangyangense
g__Arachnia,f__Propionibacteriaceae,rank_6,g__Arachnia,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Propionibacteriales,f__Propionibacteriaceae,g__Arachnia,
s__Arachnia_propionica,g__Arachnia,rank_7,s__Arachnia_propionica,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Propionibacteriales,f__Propionibacteriaceae,g__Arachnia,s__Arachnia_propionica
g__Cutibacterium,f__Propionibacteriaceae,rank_6,g__Cutibacterium,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Propionibacteriales,f__Propionibacteriaceae,g__Cutibacterium,
s__Cutibacterium_granulosum,g__Cutibacterium,rank_7,s__Cutibacterium_granulosum,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Propionibacteriales,f__Propionibacteriaceae,g__Cutibacterium,s__Cutibacterium_granulosum
g__Propionimicrobium,f__Propionibacteriaceae,rank_6,g__Propionimicrobium,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Propionibacteriales,f__Propionibacteriaceae,g__Propionimicrobium,
s__Propionimicrobium_sp._BV2F7,g__Propionimicrobium,rank_7,s__Propionimicrobium_sp._BV2F7,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Propionibacteriales,f__Propionibacteriaceae,g__Propionimicrobium,s__Propionimicrobium_sp._BV2F7
o__Streptomycetales,c__Actinomycetia,rank_4,o__Streptomycetales,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Streptomycetales,,,
f__Streptomycetaceae,o__Streptomycetales,rank_5,f__Streptomycetaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Streptomycetales,f__Streptomycetaceae,,
g__Streptacidiphilus,f__Streptomycetaceae,rank_6,g__Streptacidiphilus,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Streptomycetales,f__Streptomycetaceae,g__Streptacidiphilus,
s__Streptacidiphilus_carbonis,g__Streptacidiphilus,rank_7,s__Streptacidiphilus_carbonis,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Streptomycetales,f__Streptomycetaceae,g__Streptacidiphilus,s__Streptacidiphilus_carbonis
g__Streptomyces,f__Streptomycetaceae,rank_6,g__Streptomyces,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,
s__Streptomyces_viridosporus,g__Streptomyces,rank_7,s__Streptomyces_viridosporus,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces_viridosporus
s__Streptomyces_wedmorensis,g__Streptomyces,rank_7,s__Streptomyces_wedmorensis,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces_wedmorensis
o__Streptosporangiales,c__Actinomycetia,rank_4,o__Streptosporangiales,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Streptosporangiales,,,
f__Nocardiopsaceae,o__Streptosporangiales,rank_5,f__Nocardiopsaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Streptosporangiales,f__Nocardiopsaceae,,
g__Nocardiopsis,f__Nocardiopsaceae,rank_6,g__Nocardiopsis,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Streptosporangiales,f__Nocardiopsaceae,g__Nocardiopsis,
s__Nocardiopsis_alba,g__Nocardiopsis,rank_7,s__Nocardiopsis_alba,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Streptosporangiales,f__Nocardiopsaceae,g__Nocardiopsis,s__Nocardiopsis_alba
s__Nocardiopsis_baichengensis,g__Nocardiopsis,rank_7,s__Nocardiopsis_baichengensis,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Streptosporangiales,f__Nocardiopsaceae,g__Nocardiopsis,s__Nocardiopsis_baichengensis
s__Nocardiopsis_dassonvillei,g__Nocardiopsis,rank_7,s__Nocardiopsis_dassonvillei,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Streptosporangiales,f__Nocardiopsaceae,g__Nocardiopsis,s__Nocardiopsis_dassonvillei
