seqname,tax_id
401_RecA,s__Pediococcus_acidilactici
402_RecA,s__Pediococcus_claussenii
403_RecA,s__Pediococcus_pentosaceus
404_RecA,s__Schleiferilactobacillus_harbinensis
405_RecA,s__Schleiferilactobacillus_harbinensis
406_RecA,s__Secundilactobacillus_malefermentans
407_RecA,s__Weissella_confusa
408_RecA,s__Weissella_halotolerans
409_RecA,s__Weissella_koreensis
410_RecA,s__Weissella_oryzae
411_RecA,s__Lactococcus_garvieae
412_RecA,s__Lactococcus_garvieae
413_RecA,s__Streptococcus_sanguinis
414_RecA,s__Caldicoprobacter_oshimai
415_RecA,s__Alkaliphilus_metalliredigens
416_RecA,s__Alkaliphilus_transvaalensis
417_RecA,s__Butyricicoccus_pullicaecorum
418_RecA,s__Caldisalinibacter_kiritimatiensis
419_RecA,s__Caloramator_australicus
420_RecA,s__Candidatus_Arthromitus_sp._SFB-rat-Yit
421_RecA,s__Clostridium_acetobutylicum
422_RecA,s__Clostridium_algidicarnis
423_RecA,s__Clostridium_amazonitimonense
424_RecA,s__Clostridium_bornimense
425_RecA,s__Clostridium_bornimense
426_RecA,s__Clostridium_botulinum
427_RecA,s__Clostridium_butyricum
428_RecA,s__Clostridium_celatum
429_RecA,s__Clostridium_cellulovorans
430_RecA,s__Clostridium_cellulovorans
431_RecA,s__Clostridium_lundense
432_RecA,s__Clostridium_novyi
433_RecA,s__Clostridium_saccharobutylicum
434_RecA,s__Clostridium_saudiense
435_RecA,s__Clostridium_senegalense
436_RecA,s__Clostridium_sp._12(A)
437_RecA,s__Clostridium_sp._7_2_43FAA
438_RecA,s__Clostridium_sp._ASBs410
439_RecA,s__Clostridium_sp._ATCC_29733
440_RecA,s__Clostridium_sp._Ade.TY
441_RecA,s__Clostridium_sp._CL-2
442_RecA,s__Clostridium_sp._HMP27
443_RecA,s__Clostridium_sp._HMP27
444_RecA,s__Clostridium_sp._KNHs205
445_RecA,s__Clostridium_sp._KNHs214
